Open Mic,Day,Start Time,Latest End Time,Venue Name,Borough,Neighborhood,Location,Venue type,Cost,Stage time,Sign-Up Instructions,Host(s) / Organizer,Changes/updates,Last verified,This Month's Changes ,Other Rules,Help other comics! Leave reviews,unique identifier,Geocodio Latitude,Geocodio Longitude,Geocodio Accuracy Score,Geocodio Accuracy Type,Geocodio Address Line 1,Geocodio Address Line 2,Geocodio Address Line 3,Geocodio House Number,Geocodio Street,Geocodio Unit Type,Geocodio Unit Number,Geocodio City,Geocodio State,Geocodio County,Geocodio Postal Code,Geocodio Country,Geocodio Source
PIT Scene Improv Jam,Wednesday,9:30 PM,10:30 PM,The Pit NYC,Manhattan ,Midtown,"New York, NY",Theatre Space,$5,,Improv Jams & Open Mics | Peoples Improv Theater,"Slaney Rose Jordan, Melody Conte & Rob Davenport!",@thesongcountess,Verified tediously 5/8 Malev,,,,Wednesday-9:30 PM-@thesongcountess,40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
PIT Scene Improv Jam,Thursday,6:00 PM,7:30 PM,The Pit NYC,Manhattan ,Midtown,"New York, NY",Theatre Space,$5,,Improv Jams & Open Mics | Peoples Improv Theater,Beau Danner and Nick Rockwell,@hibeaudanner,Verified tediously 5/8 Malev,,,,Thursday-6:00 PM-@hibeaudanner,40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
PIT Improv Jam FeelGoodFriday,Friday,5:00 PM,6:30 PM,The Pit NYC,Manhattan ,Midtown,"New York, NY",Theatre Space,$10,,Improv Jams & Open Mics | Peoples Improv Theater,John T Haller,@johnthaller,Verified tediously 5/8 Malev,,,,Friday-5:00 PM-@johnthaller,40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
PIT CHARACTER Mic,Friday,6:30 PM,8:00 PM,The Pit NYC,Manhattan ,Midtown,"New York, NY",Theatre Space,$10,,Improv Jams & Open Mics | Peoples Improv Theater,Liz Coin,@lizcoin,Verified tediously 5/30 Malev,,,,Friday-6:30 PM-@lizcoin,40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
PIT WOMEN'S Mic,Saturday,6:30 PM,8:00 PM,The Pit NYC,Manhattan ,Midtown,"New York, NY",Theatre Space,$10,,Improv Jams & Open Mics | Peoples Improv Theater,Obi O'Brien,@sayhiobi,Verified tediously 5/8 Malev,,,,Saturday-6:30 PM-@sayhiobi,40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
Caravan of Dreams,Monday,5:00 PM,6:30 PM,Caravan of Dreams,Manhattan ,East Village,"405 E 6th St, New York, NY 10009",Restaurant,1 Item,5,List in Person,Josh Daws,@dawsjosh,Verified 5/13 Malev,,,,Monday-5:00 PM-@dawsjosh,40.726319,-73.985709,1,rooftop,405 E 6th St,,"New York, NY 10009",405,E 6th St,,,New York,NY,New York County,10009,US,City of New York
Caravan of Dreams,Wednesday,7:00 PM,9:30 PM,Caravan of Dreams,Manhattan ,East Village,"405 E 6th St, New York, NY 10009",Restaurant,$3 cash + 1item,,https://slotted.co/yve9r1gg,Cooper Rego/Paola Dattner,@paoladattner,Verified tediously 5/8 Malev,,,,Wednesday-7:00 PM-@paoladattner,40.726319,-73.985709,1,rooftop,405 E 6th St,,"New York, NY 10009",405,E 6th St,,,New York,NY,New York County,10009,US,City of New York
Don't Freak Out,Monday,5:00 PM,6:30 PM,New York Comedy Club Midtown,Manhattan ,Gramercy,"241 E 24th St, New York, NY 10010",Comedy Club,$5,5,signup there,Alex Mahaney,@alexmahaney,Verified 5/13 Malev,,show up first go up first depending on the host,,Monday-5:00 PM-@alexmahaney,40.739242,-73.981897,1,range_interpolation,241 E 24th St,,"New York, NY 10010",241,E 24th St,,,New York,NY,New York County,10010,US,TIGER/Line® dataset from the US Census Bureau
Don't Freak Out,Friday,4:00 PM,5:30 PM,New York Comedy Club Midtown,Manhattan ,Gramercy,"241 E 24th St, New York, NY 10010",Comedy Club,$5,5,Sign up in person,Chris Pattwell,@chrispatwell.comedy,Unverified,,,,Friday-4:00 PM-@chrispatwell.comedy,40.739242,-73.981897,1,range_interpolation,241 E 24th St,,"New York, NY 10010",241,E 24th St,,,New York,NY,New York County,10010,US,TIGER/Line® dataset from the US Census Bureau
The Stand LaughingBuddhaMic,Monday,5:00 PM,6:30 PM,The Stand NYC,Manhattan ,East Village,"116 E 16th St, New York, NY 10003",Comedy Club,$7,,https://www.laughingbuddhacomedy.com/mics,Laughing Buddha Staff,@laughingbuddhacomedy,Verified 5/13 Malev,,show up first go up first depending on the host,,Monday-5:00 PM-@laughingbuddhacomedy,40.735429,-73.98835,1,rooftop,116 E 16th St,,"New York, NY 10003",116,E 16th St,,,New York,NY,New York County,10003,US,City of New York
The Stand Laughing Buddha,Saturday,2:30 PM,4:00 PM,The Stand NYC,Manhattan ,Gramercy,"116 E 16th St, New York, NY 10003",Comedy Club,$7 + an item,,https://laughingbuddhacomedy.com/,Laughing Buddha,@laughingbuddhacomedy,Verified 5/8 Malev,,,,Saturday-2:30 PM-@laughingbuddhacomedy,40.735429,-73.98835,1,rooftop,116 E 16th St,,"New York, NY 10003",116,E 16th St,,,New York,NY,New York County,10003,US,City of New York
Mondays with Messite,Monday,5:00 PM,6:30 PM,Broadway Comedy Club,Manhattan ,Hell's Kitchen,"318 W 53rd St, New York, NY 10019",Comedy Club,$5 cash,5,List in Person,Janice Messite,@janicemessite,Verified 5/13 Malev,,,,Monday-5:00 PM-@janicemessite,40.764459,-73.985671,1,rooftop,318 W 53rd St,,"New York, NY 10019",318,W 53rd St,,,New York,NY,New York County,10019,US,City of New York
Broadway Comedy Club Mic,Tuesday,4:00 PM,5:15 PM,Broadway Comedy Club,Manhattan ,Midtown,"318 W 53rd St, New York, NY 10019",Comedy Club,$5,,signup there,Adrian Smith NOT Cody Lewis,@comedianatrain,Unverified,,,,Tuesday-4:00 PM-@comedianatrain,40.764459,-73.985671,1,rooftop,318 W 53rd St,,"New York, NY 10019",318,W 53rd St,,,New York,NY,New York County,10019,US,City of New York
Broadway Comedy Club,Wednesday,3:00 PM,4:30 PM,Broadway Comedy Club,Manhattan ,Hell's Kitchen,"318 W 53rd St, New York, NY 10019",Comedy Club,$5,5,https://slotted.co/wednesdaymic,Audrey Mora,@industryroom,Verified 5/8 Malev,,,,Wednesday-3:00 PM-@industryroom,40.764459,-73.985671,1,rooftop,318 W 53rd St,,"New York, NY 10019",318,W 53rd St,,,New York,NY,New York County,10019,US,City of New York
Broadway Comedy Club,Wednesday,5:00 PM,6:30 PM,Broadway Comedy Club,Manhattan ,Hell's Kitchen,"318 W 53rd St, New York, NY 10019",Comedy Club,$5,5,https://slotted.co/wednesdaymic,Audrey Mora,@industryroom,Verified 5/8 Malev,,,,Wednesday-5:00 PM-@industryroom,40.764459,-73.985671,1,rooftop,318 W 53rd St,,"New York, NY 10019",318,W 53rd St,,,New York,NY,New York County,10019,US,City of New York
Broadway Comedy Club,Thursday,5:00 PM,6:30 PM,Broadway Comedy Club,Manhattan ,Hell's Kitchen,"318 W 53rd St, New York, NY 10019",Comedy Club,$5,5,https://slotted.co/gig-mic ,Audrey Mora,@industryroom,Verified 5/8 Malev,,,,Thursday-5:00 PM-@industryroom,40.764459,-73.985671,1,rooftop,318 W 53rd St,,"New York, NY 10019",318,W 53rd St,,,New York,NY,New York County,10019,US,City of New York
Midtown Pear LaughingBuddha Mic,Monday,5:00 PM,6:30 PM,Grisly Pear Midtown,Manhattan ,Hell's Kitchen,"243 W 54th St, New York, NY 10019",Comedy Club,$7,,https://www.laughingbuddhacomedy.com/mics,Laughing Buddha Staff,@laughingbuddhacomedy,Verified 5/13 Malev,,only 10 comics per mic. Must stay the whole time. A booker for the club watches every mic.,,Monday-5:00 PM-@laughingbuddhacomedy,40.764498,-73.983298,1,rooftop,243 W 54th St,,"New York, NY 10019",243,W 54th St,,,New York,NY,New York County,10019,US,City of New York
2 eli's late mic,Tuesday,10:00 PM,12:15 AM,Grisly Pear Midtown,Manhattan ,Midtown,"243 W 54th St, New York, NY 10019",Comedy Club,$7.50,5,https://www.laughingbuddhacomedy.com/mics,Eli Maroney & Eli #2,@eli.maroney ,Verified 5/8 Malev,,,,Tuesday-10:00 PM-@eli.maroney ,40.764498,-73.983298,1,rooftop,243 W 54th St,,"New York, NY 10019",243,W 54th St,,,New York,NY,New York County,10019,US,City of New York
The Grisly Pear Guest Spot Mic,Thursday,5:00 PM,6:30 PM,Grisly Pear Midtown,Manhattan ,Midtown,"243 W 54th St, New York, NY 10019",Comedy Club,$6+ booking fee,,https://www.laughingbuddhacomedy.com/mics,Laughing Buddha Staff,@laughingbuddhacomedy,Verified 5/8 Malev,,,,Thursday-5:00 PM-@laughingbuddhacomedy,40.764498,-73.983298,1,rooftop,243 W 54th St,,"New York, NY 10019",243,W 54th St,,,New York,NY,New York County,10019,US,City of New York
The Grisly Pear Mic,Friday,5:00 PM,6:30 PM,Grisly Pear Midtown,Manhattan ,Midtown,"243 W 54th St, New York, NY 10019",Comedy Club,$6+ booking fee,,https://www.laughingbuddhacomedy.com/mics,Laughing Buddha Staff,@laughingbuddhacomedy,Verified 5/13 Malev,,show up first go up first depending on the host,,Friday-5:00 PM-@laughingbuddhacomedy,40.764498,-73.983298,1,rooftop,243 W 54th St,,"New York, NY 10019",243,W 54th St,,,New York,NY,New York County,10019,US,City of New York
The Grisly Pear Buddha Mic,Saturday,3:00 PM,4:30 PM,Grisly Pear Midtown,Manhattan ,Midtown,"243 W 54th St, New York, NY 10019",Comedy Club,$6+ booking fee,,https://laughingbuddhacomedy.com/,Laughing Buddha Staff,@laughingbuddhacomedy,Verified 5/8 Malev,,,,Saturday-3:00 PM-@laughingbuddhacomedy,40.764498,-73.983298,1,rooftop,243 W 54th St,,"New York, NY 10019",243,W 54th St,,,New York,NY,New York County,10019,US,City of New York
The Grisly Pear Mic,Saturday,4:30 PM,6:30 PM,Grisly Pear Midtown,Manhattan ,Midtown,"243 W 54th St, New York, NY 10019",Comedy Club,$6+ booking fee,,https://www.laughingbuddhacomedy.com/mics,Laughing Buddha Staff,@laughingbuddhacomedy,Verified 5/8 Malev,,,,Saturday-4:30 PM-@laughingbuddhacomedy,40.764498,-73.983298,1,rooftop,243 W 54th St,,"New York, NY 10019",243,W 54th St,,,New York,NY,New York County,10019,US,City of New York
Comedy Village Open Mic,Monday,5:30 PM,7:00 PM,Comedy Village,Manhattan ,Manhattan,"352 W 44th St, New York, NY 10036",Comedy Club,6 (includes a drink),5,Sign up form sent weekly via IG from @nataliedoescomedy and on FB,Natalie Gavilanes,@nataliedoescomedy,Verified tediously 5/13 Malev,,,,Monday-5:30 PM-@nataliedoescomedy,40.759374,-73.991078,1,rooftop,352 W 44th St,,"New York, NY 10036",352,W 44th St,,,New York,NY,New York County,10036,US,City of New York
Comedy Village Open Mic,Tuesday,5:30 PM,7:00 PM,Comedy Village,Manhattan ,Manhattan,"352 W 44th St, New York, NY 10036",Comedy Club,$6 (includes a drink),5,sign up there Open Mics Page for Tiny Cupboard Blue Room,Natalie Gavilanes,@nataliedoescomedy,Verified tediously 5/8 Malev,,,,Tuesday-5:30 PM-@nataliedoescomedy,40.759374,-73.991078,1,rooftop,352 W 44th St,,"New York, NY 10036",352,W 44th St,,,New York,NY,New York County,10036,US,City of New York
Comedy Village Open  Mic,Wednesday,5:30 PM,7:00 PM,Comedy Village,Manhattan ,Manhattan,"352 W 44th St, New York, NY 10036",Comedy Club,$6 (includes a drink),5,Sign up form sent weekly via IG from @nataliedoescomedy and on FB,Natalie Gavilanes,@nataliedoescomedy,Verified tediously 5/8 Malev,,,,Wednesday-5:30 PM-@nataliedoescomedy,40.759374,-73.991078,1,rooftop,352 W 44th St,,"New York, NY 10036",352,W 44th St,,,New York,NY,New York County,10036,US,City of New York
Comedy Village Open  Mic,Thursday,5:30 PM,7:00 PM,Comedy Village,Manhattan ,Hell's Kitchen,"352 W 44th St, New York, NY 10036",Comedy Club,$6 (includes a drink),5,Sign up form sent weekly via IG from @nataliedoescomedy and on FB,Natalie Gavilanes,@nataliedoescomedy,Verified tediously 5/8 Malev,,,,Thursday-5:30 PM-@nataliedoescomedy,40.759374,-73.991078,1,rooftop,352 W 44th St,,"New York, NY 10036",352,W 44th St,,,New York,NY,New York County,10036,US,City of New York
Comedy Village Open  Mic,Friday,5:30 PM,7:00 PM,Comedy Village,Manhattan ,Manhattan,"352 W 44th St, New York, NY 10036",Comedy Club,$6 (includes a drink),5,Sign up form sent weekly via IG from @nataliedoescomedy and on FB,Natalie Gavilanes,@nataliedoescomedy,Verified tediously 5/13 Malev,,,,Friday-5:30 PM-@nataliedoescomedy,40.759374,-73.991078,1,rooftop,352 W 44th St,,"New York, NY 10036",352,W 44th St,,,New York,NY,New York County,10036,US,City of New York
Pillow Fight,Monday,6:00 PM,7:30 PM,Pine Box Rock Shop,Brooklyn,East Williamsburg,"12 Grattan St, Brooklyn, NY 11206",Bar,1 drink minimum,,Sign up in person,,@pillowfightmic,Unverified,,,,Monday-6:00 PM-@pillowfightmic,40.7054,-73.932706,1,rooftop,12 Grattan St,,"Brooklyn, NY 11206",12,Grattan St,,,Brooklyn,NY,Kings County,11206,US,City of New York
the champs,Wednesday,6:00 PM,7:30 PM,Pine Box Rock Shop,Brooklyn,East Williamsburg,"12 Grattan St, Brooklyn, NY 11206",Bar,Free + 1 item minimum,,signup there,PineBox host,@pineboxrockshop,Unverified,,,,Wednesday-6:00 PM-@pineboxrockshop,40.7054,-73.932706,1,rooftop,12 Grattan St,,"Brooklyn, NY 11206",12,Grattan St,,,Brooklyn,NY,Kings County,11206,US,City of New York
fozzie bear presents,Friday,6:00 PM,7:30 PM,Pine Box Rock Shop,Brooklyn,East Williamsburg,"12 Grattan St, Brooklyn, NY 11206",Bar,Free + 1 item minimum,,signup there,,@pineboxrockshop,Unverified,,,,Friday-6:00 PM-@pineboxrockshop,40.7054,-73.932706,1,rooftop,12 Grattan St,,"Brooklyn, NY 11206",12,Grattan St,,,Brooklyn,NY,Kings County,11206,US,City of New York
Flow State Mic,Monday,6:00 PM,7:00 PM,Sesh Comedy,Manhattan ,LES,"140 Eldridge St, New York, NY 10002",Comedy Club,$5 cash,5,slotted.co/flowstatemic,Sesh Comedy,@flowstatecomedy,Verified tediously 5/13 Malev,,,,Monday-6:00 PM-@flowstatecomedy,40.719113,-73.991373,1,rooftop,140 Eldridge St,,"New York, NY 10002",140,Eldridge St,,,New York,NY,New York County,10002,US,City of New York
Flow State Mic,Monday,7:00 PM,8:00 PM,Sesh Comedy,Manhattan ,LES,"140 Eldridge St, New York, NY 10002",Comedy Club,$5,5,slotted.co/flowstatemic,Sesh Comedy,@flowstatecomedy,Verified tediously 5/13 Malev,,,,Monday-7:00 PM-@flowstatecomedy,40.719113,-73.991373,1,rooftop,140 Eldridge St,,"New York, NY 10002",140,Eldridge St,,,New York,NY,New York County,10002,US,City of New York
Flow State Mic,Tuesday,5:00 PM,6:00 PM,Sesh Comedy,Manhattan ,LES,"140 Eldridge St, New York, NY 10002",Comedy Club,$5,5,slotted.co/flowstatemic,Sesh Comedy,@flowstatecomedy,Verified tediously 5/8 Malev,,,,Tuesday-5:00 PM-@flowstatecomedy,40.719113,-73.991373,1,rooftop,140 Eldridge St,,"New York, NY 10002",140,Eldridge St,,,New York,NY,New York County,10002,US,City of New York
Flow State Mic,Tuesday,6:00 PM,7:00 PM,Sesh Comedy,Manhattan ,LES,"140 Eldridge St, New York, NY 10002",Comedy Club,$5,5,slotted.co/flowstatemic,Sesh Comedy,@flowstatecomedy,Verified tediously 5/8 Malev,,,,Tuesday-6:00 PM-@flowstatecomedy,40.719113,-73.991373,1,rooftop,140 Eldridge St,,"New York, NY 10002",140,Eldridge St,,,New York,NY,New York County,10002,US,City of New York
Flow State Mic,Wednesday,6:00 PM,7:00 PM,Sesh Comedy,Manhattan ,LES,"140 Eldridge St, New York, NY 10002",Comedy Club,$5,5,slotted.co/flowstatemic,Sesh Comedy,@flowstatecomedy,Verified tediously 5/8 Malev,,,,Wednesday-6:00 PM-@flowstatecomedy,40.719113,-73.991373,1,rooftop,140 Eldridge St,,"New York, NY 10002",140,Eldridge St,,,New York,NY,New York County,10002,US,City of New York
Flow State Mic,Wednesday,7:00 PM,8:00 PM,Sesh Comedy,Manhattan ,LES,"140 Eldridge St, New York, NY 10002",Comedy Club,$5,5,slotted.co/flowstatemic,Sesh Comedy,@flowstatecomedy,Verified tediously 5/8 Malev,,,,Wednesday-7:00 PM-@flowstatecomedy,40.719113,-73.991373,1,rooftop,140 Eldridge St,,"New York, NY 10002",140,Eldridge St,,,New York,NY,New York County,10002,US,City of New York
Flow State Mic,Wednesday,8:00 PM,9:00 PM,Sesh Comedy,Manhattan ,LES,"140 Eldridge St, New York, NY 10002",Comedy Club,$5,5,slotted.co/flowstatemic,Sesh Comedy,@flowstatecomedy,Verified tediously 5/8 Malev,,,,Wednesday-8:00 PM-@flowstatecomedy,40.719113,-73.991373,1,rooftop,140 Eldridge St,,"New York, NY 10002",140,Eldridge St,,,New York,NY,New York County,10002,US,City of New York
Flow State Mic,Thursday,4:00 PM,5:00 PM,Sesh Comedy,Manhattan ,LES,"140 Eldridge St, New York, NY 10002",Comedy Club,$5,5,slotted.co/flowstatemic,Sesh Comedy,@flowstatecomedy,Verified tediously 5/8 Malev,,show up first go up first depending on the host,,Thursday-4:00 PM-@flowstatecomedy,40.719113,-73.991373,1,rooftop,140 Eldridge St,,"New York, NY 10002",140,Eldridge St,,,New York,NY,New York County,10002,US,City of New York
Flow State Mic,Thursday,5:00 PM,6:00 PM,Sesh Comedy,Manhattan ,LES,"140 Eldridge St, New York, NY 10002",Comedy Club,$5,5,slotted.co/flowstatemic,Sesh Comedy,@flowstatecomedy,Verified tediously 5/8 Malev,,show up first go up first depending on the host,,Thursday-5:00 PM-@flowstatecomedy,40.719113,-73.991373,1,rooftop,140 Eldridge St,,"New York, NY 10002",140,Eldridge St,,,New York,NY,New York County,10002,US,City of New York
Flow State Mic,Thursday,6:00 PM,7:00 PM,Sesh Comedy,Manhattan ,LES,"140 Eldridge St, New York, NY 10002",Comedy Club,$5,5,slotted.co/flowstatemic,Sesh Comedy,@flowstatecomedy,Verified tediously 5/8 Malev,,,,Thursday-6:00 PM-@flowstatecomedy,40.719113,-73.991373,1,rooftop,140 Eldridge St,,"New York, NY 10002",140,Eldridge St,,,New York,NY,New York County,10002,US,City of New York
Flow State Mic,Friday,3:00 PM,4:00 PM,Sesh Comedy,Manhattan ,LES,"140 Eldridge St, New York, NY 10002",Comedy Club,$5,5,slotted.co/flowstatemic,Sesh Comedy,@flowstatecomedy,Verified tediously 5/13 Malev,,,,Friday-3:00 PM-@flowstatecomedy,40.719113,-73.991373,1,rooftop,140 Eldridge St,,"New York, NY 10002",140,Eldridge St,,,New York,NY,New York County,10002,US,City of New York
Flow State Mic,Friday,4:00 PM,5:00 PM,Sesh Comedy,Manhattan ,LES,"140 Eldridge St, New York, NY 10002",Comedy Club,$5,5,slotted.co/flowstatemic,Sesh Comedy,@flowstatecomedy,Verified tediously 5/13 Malev,,,,Friday-4:00 PM-@flowstatecomedy,40.719113,-73.991373,1,rooftop,140 Eldridge St,,"New York, NY 10002",140,Eldridge St,,,New York,NY,New York County,10002,US,City of New York
Flow State Mic,Friday,5:00 PM,6:00 PM,Sesh Comedy,Manhattan ,LES,"140 Eldridge St, New York, NY 10002",Comedy Club,$5,5,slotted.co/flowstatemic,Sesh Comedy,@flowstatecomedy,Verified tediously 5/13 Malev,,,,Friday-5:00 PM-@flowstatecomedy,40.719113,-73.991373,1,rooftop,140 Eldridge St,,"New York, NY 10002",140,Eldridge St,,,New York,NY,New York County,10002,US,City of New York
Flow State Mic,Saturday,2:00 PM,3:00 PM,Sesh Comedy,Manhattan ,LES,"140 Eldridge St, New York, NY 10002",Comedy Club,$5,5,slotted.co/flowstatemic,Sesh Comedy,@flowstatecomedy,Verified tediously 5/8 Malev,,,,Saturday-2:00 PM-@flowstatecomedy,40.719113,-73.991373,1,rooftop,140 Eldridge St,,"New York, NY 10002",140,Eldridge St,,,New York,NY,New York County,10002,US,City of New York
Flow State Mic,Saturday,3:00 PM,4:00 PM,Sesh Comedy,Manhattan ,LES,"140 Eldridge St, New York, NY 10002",Comedy Club,$5,5,slotted.co/flowstatemic,Sesh Comedy,@flowstatecomedy,Verified tediously 5/8 Malev,,,,Saturday-3:00 PM-@flowstatecomedy,40.719113,-73.991373,1,rooftop,140 Eldridge St,,"New York, NY 10002",140,Eldridge St,,,New York,NY,New York County,10002,US,City of New York
Phoenix Bar,Monday,6:00 PM,7:45 PM,Phoenix Bar Avenue A,Manhattan ,East Village,"447 E 13th St, New York, NY 10009",Bar,Free,,in person only,Brad Aford,@papatlalpan,Verified 5/13 Malev,,,,Monday-6:00 PM-@papatlalpan,40.729938,-73.981084,1,rooftop,447 E 13th St,,"New York, NY 10009",447,E 13th St,,,New York,NY,New York County,10009,US,City of New York
Phoenix Bar,Wednesday,6:00 PM,7:45 PM,Phoenix Bar Avenue A,Manhattan ,East Village,"447 E 13th St, New York, NY 10009",Bar,1 drink minimum,5,in person only,Wayne Charles II ,@phoenixcomedynyc,Verified 5/8 Malev,,,,Wednesday-6:00 PM-@phoenixcomedynyc,40.729938,-73.981084,1,rooftop,447 E 13th St,,"New York, NY 10009",447,E 13th St,,,New York,NY,New York County,10009,US,City of New York
Malev Phoenix Phoeedback,Thursday,6:05 PM,7:45 PM,Phoenix Bar Avenue A,Manhattan ,East Village,"447 E 13th St, New York, NY 10009",Bar,1 drink minimum,5,in person only,Adam Malev at Phoenix Bar,@phoenixcomedynyc,Verified 5/8 Malev,,,,Thursday-6:05 PM-@phoenixcomedynyc,40.729938,-73.981084,1,rooftop,447 E 13th St,,"New York, NY 10009",447,E 13th St,,,New York,NY,New York County,10009,US,City of New York
Phoenix Bar,Friday,6:00 PM,7:45 PM,Phoenix Bar Avenue A,Manhattan ,East Village,"447 E 13th St, New York, NY 10009",Bar,1 drink minimum,5,Sign up in person,Hetty Ra,@phoenixcomedynyc,Verified 5/13 Malev,,,,Friday-6:00 PM-@phoenixcomedynyc,40.729938,-73.981084,1,rooftop,447 E 13th St,,"New York, NY 10009",447,E 13th St,,,New York,NY,New York County,10009,US,City of New York
Harlem Nights ,Monday,6:00 PM,7:30 PM,Harlem Nights Bar,Manhattan ,Harlem,"2361 Adam Clayton Powell Jr Blvd, New York, NY 10030",Comedy Club,$7.62 but you get a free drink or fries,5,Text Rashad Bashir,Rashad Bashir,@rbashir_comedy,Verified 5/13 Malev,,,,Monday-6:00 PM-@rbashir_comedy,40.817229,-73.941973,1,rooftop,2361 Adam Clayton Powell Jr Blvd,,"New York, NY 10030",2361,Adam Clayton Powell Jr Blvd,,,New York,NY,New York County,10030,US,City of New York
Comedy in Harlem,Monday,6:00 PM,7:30 PM,Comedy in Harlem,Manhattan ,Harlem,"750A St Nicholas Ave, New York, NY 10031",Comedy Club,$5,5,SUGU,SashaLynn Medina,@comedyinharlem,Verified 5/14 Malev,,,,Monday-6:00 PM-@comedyinharlem,40.826347,-73.943386,1,street_center,St Nicholas Ave,,"New York, NY 10031",,St Nicholas Ave,,,New York,NY,New York County,10031,US,TIGER/Line® dataset from the US Census Bureau
Comedy in Harlem,Tuesday,6:00 PM,7:30 PM,Comedy in Harlem,Manhattan ,Harlem,"750A St Nicholas Ave, New York, NY 10031",Comedy Club,$5 cash,5,signup there,,@comedyinharlem,Unverified,,,,Tuesday-6:00 PM-@comedyinharlem,40.826347,-73.943386,1,street_center,St Nicholas Ave,,"New York, NY 10031",,St Nicholas Ave,,,New York,NY,New York County,10031,US,TIGER/Line® dataset from the US Census Bureau
Comedy in Harlem,Tuesday,7:15 PM,8:45 PM,Comedy in Harlem,Manhattan ,Harlem,"750A St Nicholas Ave, New York, NY 10031",Comedy Club,$5 cash,5,signup there,,@comedyinharlem,Verified 5/14 Malev,,,,Tuesday-7:15 PM-@comedyinharlem,40.826347,-73.943386,1,street_center,St Nicholas Ave,,"New York, NY 10031",,St Nicholas Ave,,,New York,NY,New York County,10031,US,TIGER/Line® dataset from the US Census Bureau
*SKIPS 3/13 Unrighteous Comedy,Thursday,5:00 PM,6:00 PM,Comedy in Harlem,Manhattan ,Harlem,"750A St Nicholas Ave, New York, NY 10031",Comedy Club,$3+ 1 drink,5,Comedyinharlem.com,Laugh Pack Productions (Kaison and Sampson),@laughpackproductions,Verified 5/8 Malev,,show up first go up first depending on the host,,Thursday-5:00 PM-@laughpackproductions,40.826347,-73.943386,1,street_center,St Nicholas Ave,,"New York, NY 10031",,St Nicholas Ave,,,New York,NY,New York County,10031,US,TIGER/Line® dataset from the US Census Bureau
Spare Time open mic ,Monday,6:30 PM,8:00 PM,The Gutter Williamsburg,Brooklyn,Greenpoint/Williamsburg,"200 N 14th St, Brooklyn, NY 11249",Comedy Club,$5+ purchase,,List in person ,Jake Hamilton (jakefrickinhamilton),@sparetimecomedy,Verified 5/13 Malev,,,,Monday-6:30 PM-@sparetimecomedy,40.722686,-73.955322,1,rooftop,200 N 14th St,,"Brooklyn, NY 11249",200,N 14th St,,,Brooklyn,NY,Kings County,11249,US,City of New York
Yard Sale,Monday,6:45 PM,8:30 PM,Alphaville,Brooklyn,Bushwick,"1288 Myrtle Ave, Brooklyn, NY 11221",Bar,$5,5,Sign up in person,,@yardsalegirls,Verified 5/14 Malev,,,,Monday-6:45 PM-@yardsalegirls,40.69804,-73.924715,1,rooftop,1288 Myrtle Ave,,"Brooklyn, NY 11221",1288,Myrtle Ave,,,Brooklyn,NY,Kings County,11221,US,City of New York
Manic Pixie Dream,Monday,7:00 PM,8:30 PM,Mood Ring Bar,Brooklyn,Bushwick,"1260 Myrtle Ave, Brooklyn, NY 11221",Bar,$2,5,Sign up in person,,@manicpixiedreammic,Unverified,,,,Monday-7:00 PM-@manicpixiedreammic,40.697802,-73.926978,1,rooftop,1260 Myrtle Ave,,"Brooklyn, NY 11221",1260,Myrtle Ave,,,Brooklyn,NY,Kings County,11221,US,City of New York
Fun Mic,Monday,7:00 PM,8:30 PM,Freddy's,Brooklyn,Park Slope,"627 5th Ave, Brooklyn, NY 11215",Bar,Free,,Sign up in person,Asif L./Mike H.,@fisacomedy,Verified 5/13 Malev,,,,Monday-7:00 PM-@fisacomedy,40.663251,-73.991253,1,rooftop,627 5th Ave,,"Brooklyn, NY 11215",627,5th Ave,,,Brooklyn,NY,Kings County,11215,US,City of New York
Freak Latte,Monday,7:00 PM,8:30 PM,Good Judy,Brooklyn,Park Slope,"563 5th Ave, Brooklyn, NY 11215",Bar,Free,,Sign up in person,,@freaklattemic,Unverified,,,,Monday-7:00 PM-@freaklattemic,40.665292,-73.989357,1,rooftop,563 5th Ave,,"Brooklyn, NY 11215",563,5th Ave,,,Brooklyn,NY,Kings County,11215,US,City of New York
Gorge a wanna,Monday,7:00 PM,8:30 PM,Rossi's Lounge,Brooklyn,Williamsburg,"25 Broadway, Brooklyn, NY 11249",Bar,$5,,show up go up,@heybobbyhickey,@gorgeawanna,Verified 5/13 Malev,,,,Monday-7:00 PM-@gorgeawanna,40.710904,-73.967827,1,rooftop,25 Broadway,,"Brooklyn, NY 11249",25,Broadway,,,Brooklyn,NY,Kings County,11249,US,City of New York
